text_id,span_text,label,start_char,end_char
text_9371,ДП «Вугілля України»,ORG,173,193
text_9372,ПК «Індустріал Груп»,ORG,21,41
text_9372,"27,26 млн грн.",MON,42,56
text_9372,"2,18 млн грн.",MON,64,77
text_9372,"0,65 млн грн.",MON,84,97
text_9372,"4,56 млн грн.",MON,106,119
text_9372,73 тис грн.,MON,141,152
text_9373,Паливна Компанія «Індустріал Груп»,ORG,2,36
text_9373,Донецьку,LOC,53,61
text_9374,Олег Шмаров,PERS,37,48
text_9374,директором,JOB,67,77
text_9374,співзасновником,JOB,80,95
text_9374,ТОВ «Енергоімпекс»,ORG,96,114
text_9374,екс-нардепа,JOB,123,134
text_9374,Партії регіонів,ORG,139,154
text_9374,Андрія Орлова,PERS,155,168
text_9375,Індустріал Груп,ORG,8,23
text_9375,ТОВ «Енергоімпекс»,ORG,28,46
text_9375,ТОВ «Іноваційно-Інвестиційні-Технології»,ORG,63,103
text_9375,2013 р.,DATE,112,119
text_9375,народного депутата,JOB,143,161
text_9375,Опозиційного блока,ORG,166,184
text_9375,Юрія Мірошниченка,PERS,185,202
text_9375,Софія,PERS,203,208
text_9375,Каліфорнія,LOC,245,255
text_9375,США,LOC,256,259
text_9375,"4,5 мільйона доларів",MON,263,283
text_9376,Оксани Коваленко,PERS,27,43
text_9376,Американська мрія Юрія Мірошниченка,ART,46,81
text_9376,Українській правді,ART,89,107
text_9377,2013 році,DATE,2,11
text_9377,Юрія Мірошниченка,PERS,17,34
text_9377,Валентина Кочура,PERS,35,51
text_9377,35 соток,QUANT,85,93
text_9377,Каліфорнії,LOC,102,112
text_9377,4546 White Oak AveEncino,LOC,124,148
text_9377,CA 91316-3829,LOC,151,164
text_9377,актору,JOB,214,220
text_9377,"2,5 людини",ART,239,249
text_9377,Райану Стайлзу,PERS,252,266
text_9378,Стайлзів,PERS,7,15
text_9379,Валентина Кочура,PERS,140,156
text_9379,місяць,PERIOD,167,173
text_9379,Real Market Research Inc,ORG,207,231
text_9379,нардепа,JOB,255,262
text_9379,Софії Мірошниченко,PERS,265,283
text_9379,Real Market Research Inc,ORG,286,310
text_9379,31 липня 2012 року,DATE,325,343
text_9380,Софія,PERS,26,31
text_9380,Linkedin,MISC,57,65
text_9380,Юрія Мірошниченка,PERS,106,123
text_9381,нардепа,JOB,42,49
text_9381,3905 Lake Vista Ct Encino,LOC,112,137
text_9381,CA 91316,LOC,140,148
text_9382,Мірошниченко,PERS,36,48
text_9383,1997 року,DATE,55,64
text_9383,7 тисяч доларів,MON,117,132
text_9384,нардеп,JOB,10,16
text_9384,депутат,JOB,72,79
text_9384,журналіст,JOB,153,162
text_9385,лютому 2015 року,DATE,2,18
text_9385,Мірошниченка,PERS,35,47
text_9385,Каліфорнії,LOC,50,60
text_9386,5 мільйонів доларів,MON,34,53
text_9386,початку травня,DATE,65,79
text_9386,"4,5 мільйони доларів",MON,149,169
text_9387,Мірошниченка,PERS,49,61
text_9387,останні роки,PERIOD,65,77
text_9387,Міністерство внутрішніх справ,ORG,85,114
text_9387,Едельвейс,ORG,177,186
text_9387,Трускавці,LOC,191,200
text_9387,Львівської області,LOC,201,219
text_9387,ПАТ «Укргазвидобування,ORG,236,258
text_9388,Кабміну,ORG,39,46
text_9388,першого віце-прем'єр-міністра,JOB,113,142
text_9388,Степана Кубіва,PERS,143,157
text_9388,24 жовтня,DATE,158,167
text_9389,МВС,ORG,24,27
text_9389,Укргазвидобування,ORG,99,116
text_9390,МВС,ORG,26,29
text_9390,АТО,MISC,114,117
text_9391,Міністерство юстиції,ORG,29,49
text_9391,Господарського кодексу,MISC,108,130
text_9392,Укргазвидобування,ORG,64,81
text_9393,30 червня,DATE,40,49
text_9393,ПАТ «НАК «Нафтогаз України,ORG,60,86
text_9393,Укргазвидобування,ORG,116,133
text_9393,Едельвейс,ORG,222,231
text_9393,Кабміном,ORG,251,259
text_9394,Нафтогазу,ORG,74,83
text_9394,Укргазвидобування,ORG,108,125
text_9396,Нафтогазу,ORG,34,43
text_9396,Едельвейсу,ORG,87,97
text_9396,"15,47 млн грн",MON,109,122
text_9397,2002 році,DATE,51,60
text_9398,2002 році,DATE,50,59
text_9398,"$2,90 млн",MON,93,102
text_9399,«Укргазвидобування»,ORG,6,25
text_9399,"15,14 млн грн",MON,74,87
text_9399,$569 тис,MON,95,103
text_9399,Санаторій «Едельвейс»,ORG,106,127
text_9399,Трускавці,LOC,142,151
text_9399,вул. Л. Курбаса 11 та 11 / 1,LOC,157,185
text_9400,Луганське ОТВ АМКУ,ORG,64,82
text_9400,ТОВ «Партнер СВ»,ORG,95,111
text_9400,ПВКП «Нирт»,ORG,115,126
text_9400,"76,6 тис. грн",MON,190,203
text_9401,5 грудня,DATE,39,47
text_9401,ПВКП «Нирт»,ORG,50,61
text_9401,ТОВ «Партнер СВ»,ORG,119,135
text_9402,"38,3 тис. грн",MON,19,32
text_9403,"27,2 тис. грн",MON,48,61
text_9403,ТОВ «Діджітал Венчєз»,ORG,72,93
text_9403,Бігмер-Інтернет,ORG,96,111
text_9403,Луганське відділення АМКУ,ORG,174,199
text_9403,Новоайдарською обласною загальноосвітньою санаторною школою-інтернатом I - III ступенів,ORG,229,316
text_9403,"1,25 млн грн",MON,322,334
text_9404,Нирт,ORG,61,65
text_9405,Наші гроші,ART,2,12
text_9405,березні,DATE,17,24
text_9405,8 лютого,DATE,150,158
text_9407,Нирт,ORG,30,34
text_9407,Партнер СВ,ORG,144,154
text_9408,Ізюмі,LOC,16,21
text_9408,Харківщині,LOC,25,35
text_9408,ПВКП «Нирт»,ORG,36,47
text_9408,300 гривень,MON,65,76
text_9408,Олександрі Алексєєвій,PERS,86,107
text_9408,Лугова,PERS,118,124
text_9408,Алчевська,LOC,129,138
text_9408,Луганської області,LOC,139,157
text_9409,2011 року,DATE,2,11
text_9409,ПП «Нирт»,ORG,12,21
text_9409,"44,94 млн грн",MON,60,73
text_9409,Партнер СВ,ORG,157,167
text_9410,керівником,JOB,25,35
text_9410,ТОВ «Партнер СВ»,ORG,49,65
text_9410,Віталій Сухаревський,PERS,68,88
text_9410,Зимогір'я,LOC,110,119
text_9410,Луганської області,LOC,120,138
text_9411,437 тис. грн,MON,61,73
text_9411,ДП «Шахтоуправління «Південнодонбаське №1»,ORG,74,116
text_9411,16 лютого,DATE,117,126
text_9411,ТОВ «Компанія Промторг»,ORG,174,197
text_9411,"13,34 млн грн",MON,238,251
text_9412,Віснику державних закупівель,ART,26,54
text_9413,20156 року,PERIOD,57,67
text_9413,ШСС-1П,MISC,117,123
text_9413,7408 грн,MON,127,135
text_9414,листопаді минулого року,DATE,2,25
text_9414,ДП «Об'єднана компанія «Укрвуглереструктуризація»,ORG,26,75
text_9414,6734 грн.,MON,111,120
text_9416,ТОВ «Бротрейд»,ORG,5,19
text_9416,26%,PCT,90,93
text_9416,"10,98 млн грн",MON,96,109
text_9416,ТОВ «Торгіндастрі»,ORG,115,133
text_9416,15%,PCT,139,142
text_9416,"11,96 млн грн.",MON,145,159
text_9417,Засновниками,JOB,208,220
text_9417,ТОВ «Бротрейд»,ORG,221,235
text_9417,Ілля Колосовський,PERS,249,266
text_9417,Ігор Проценко,PERS,277,290
text_9417,ТОВ «Торгіндастрі»,ORG,293,311
text_9417,Києва,LOC,331,336
text_9417,Юлія Залізна,PERS,337,349
text_9418,листопаді 2015 року,DATE,27,46
text_9419,ТОВ «Лідер промснаб»,ORG,54,74
text_9419,3%,PCT,102,104
text_9419,Керівником,JOB,115,125
text_9419,засновником,JOB,129,140
text_9419,Сергій Аверін,PERS,160,173
text_9419,ТОВ «Компанія Промторг»,ORG,176,199
text_9419,січні 2015 року,DATE,217,232
text_9420,Києві,LOC,18,23
text_9420,директором,JOB,45,55
text_9420,Максим Макаров,PERS,58,72
text_9420,Вугледара,LOC,75,84
text_9420,Донецької обл.,LOC,85,99
text_9420,Макаров,PERS,100,107
text_9421,ВДЗ,ORG,12,15
text_9421,червня минулого року,DATE,26,46
text_9421,ТОВ «Компанія Промторг»,ORG,142,165
text_9421,останні півроку,PERIOD,188,203
text_9421,"82,99 млн грн",MON,213,226
text_9422,2015 році,DATE,2,11
text_9422,заступником міністра,JOB,12,32
text_9422,Ігор Мартиненков,PERS,99,115
text_9422,Вищий господарський суд України,ORG,116,147
text_9422,Черкаською виправною колонією,ORG,195,224
text_9423,17 грудня,DATE,30,39
text_9423,ДП «Підприємство Черкаської виправної колонії управління Державної пенітенціарної служби України в Черкаській області (№62)»,ORG,42,166
text_9423,2007 році,DATE,169,178
text_9423,"1,47 млн грн.",MON,182,195
text_9423,Акант + К,ORG,212,221
text_9423,4730 кв м,QUANT,240,249
text_9423,вул. Сурікова,LOC,271,284
text_9423,Черкасах,LOC,287,295
text_9424,80%,PCT,57,60
text_9425,цьому році,DATE,17,27
text_9425,Фонду держмайна,ORG,83,98
text_9426,"1,47 млн грн.",MON,89,102
text_9429,Вищий госпсуд,ORG,13,26
text_9429,господарського суду Черкаської області,ORG,103,141
text_9431,Засновником,JOB,88,99
text_9431,ТОВ «Фірма Акант + К»,ORG,100,121
text_9431,Сорен Шмідт,PERS,133,144
text_9432,директора,JOB,10,19
text_9432,Оксана Шмідт,PERS,28,40
text_9436,Акант + К,ORG,21,30
text_9436,20 млн доларів,MON,62,76
text_9436,Податківці,JOB,89,99
text_9436,Києвом,LOC,182,188
text_9437,Мар'яни Мотрунич,PERS,24,40
text_9437,Наші гроші,ORG,58,68
text_9438,Петропавлійській Борщагівці,LOC,2,29
text_9438,Києва,LOC,48,53
text_9438,заступник начальника,JOB,65,85
text_9438,Міндоходів,ORG,105,115
text_9438,Анатолій Яковинець,PERS,116,134
text_9438,вул. Авіаторів,LOC,138,152
text_9438,7 сотками,QUANT,161,170
text_9438,500 кв м,QUANT,191,199
text_9438,Яковинцю,PERS,217,225
text_9438,2010 році,DATE,240,249
text_9440,Петропавлійській Борщагівці,LOC,2,29
text_9440,вул. Закарпатській,LOC,33,51
text_9440,екс-податківець,JOB,77,92
text_9440,Сергій Солодченко,PERS,93,110
text_9441,кілька місяців,PERIOD,4,18
text_9441,Міндоходів Луганської області,ORG,70,99
text_9441,липні минулого року,DATE,106,125
text_9441,Луганську,LOC,141,150
text_9441,першим заступником начальника,JOB,180,209
text_9441,ДФС України,ORG,240,251
text_9442,червні 2014,DATE,2,13
text_9442,Київ,LOC,39,43
text_9442,Солодченко,PERS,46,56
